source_file,source_path,ID,Block,Condition,trial,clicked_name_column,time_column,internal_column_block,block_header_matches_filename,raw_clicked_names,raw_times,raw_name_count,raw_timestamp_count,first_timestamp,early_artifact_found,removed_movement,adjustment_rule,adjusted_name_count,adjusted_timestamp_count,unmatched_timestamps,names_without_timestamps,raw_arm,raw_head,raw_leg,raw_other,arm,head,leg,other,total,extraction_valid,audit_status,audit_issue
BI20OE24_B_HB.csv,data/s_files/psychopy/BI20OE24_B_HB.csv,BI20OE24,B,HB,04,Klicks_Block_B_04.clicked_name,Klicks_Block_B_04.time,B,TRUE,"['Legs_Block_B_04', 'Head_Block_B_04', 'Arms_Block_B_04', 'Other_Block_B_04', 'Arms_Block_B_04', 'Arms_Block_B_04', 'Legs_Block_B_04', 'Head_Block_B_04', 'Other_Block_B_04', 'Legs_Block_B_04', 'Arms_Block_B_04', 'Arms_Block_B_04', 'Arms_Block_B_04', 'Other_Block_B_04', 'Legs_Block_B_04', 'Other_Block_B_04']","[0.0009675000328570604, 5.8141015998553485, 15.626568000065163, 17.492273000068963, 31.62105549988337, 46.116100899875164, 68.62491629994474, 77.64666099986061, 110.19535019993782, 118.3916603999678, 123.40717120002955, 125.82261179992929, 162.17692280001938, 171.77346729999408, 196.23186599998735, 205.84527310007252]",16,16,9.6750003285706e-4,TRUE,leg,removed early timestamp and paired first movement,15,15,0,0,6,2,4,4,6,2,3,4,15,TRUE,OK,
CA04TU11_A_LB.csv,data/s_files/psychopy/CA04TU11_A_LB.csv,CA04TU11,A,LB,01,Klicks_Block_A_01.clicked_name,Klicks_Block_A_01.time,A,TRUE,"['Head_Block_A_01', 'Other_Block_A_01', 'Arms_Block_A_01', 'Head_Block_A_01']","[0.000613299896940589, 64.84646929998416, 92.86850579991005, 178.0073899999261]",4,4,6.1329989694058e-4,TRUE,head,removed early timestamp and paired first movement,3,3,0,0,1,2,0,1,1,1,0,1,3,TRUE,OK,
CA04TU11_A_LB.csv,data/s_files/psychopy/CA04TU11_A_LB.csv,CA04TU11,A,LB,02,Klicks_Block_A_02.clicked_name,Klicks_Block_A_02.time,A,TRUE,"['Other_Block_A_02', 'Arms_Block_A_02', 'Other_Block_A_02', 'Arms_Block_A_02', 'Head_Block_A_02', 'Other_Block_A_02', 'Legs_Block_A_02']","[0.0005249000387266278, 40.55364599998575, 46.734877399983816, 71.1759184000548, 100.83419950003736, 104.06534690002445, 149.98336920002475]",7,7,5.2490003872662e-4,TRUE,other,removed early timestamp and paired first movement,6,6,0,0,2,1,1,3,2,1,1,2,6,TRUE,OK,
CA04TU11_A_LB.csv,data/s_files/psychopy/CA04TU11_A_LB.csv,CA04TU11,A,LB,03,Klicks_Block_A_03.clicked_name,Klicks_Block_A_03.time,A,TRUE,"['Arms_Block_A_03', 'Other_Block_A_03', 'Head_Block_A_03', 'Other_Block_A_03']","[0.0006251999875530601, 26.106736000045203, 42.28504330001306, 172.60856840002816]",4,4,6.2519998755306e-4,TRUE,arm,removed early timestamp and paired first movement,3,3,0,0,1,1,0,2,0,1,0,2,3,TRUE,OK,
CA04TU11_A_LB.csv,data/s_files/psychopy/CA04TU11_A_LB.csv,CA04TU11,A,LB,04,Klicks_Block_A_04.clicked_name,Klicks_Block_A_04.time,A,TRUE,"['Other_Block_A_04', 'Arms_Block_A_04', 'Other_Block_A_04', 'Legs_Block_A_04', 'Arms_Block_A_04', 'Head_Block_A_04', 'Arms_Block_A_04']","[0.00048259994946420193, 20.592874499969184, 58.1312352999812, 83.12220929993782, 131.5059512000298, 136.87103349994868, 159.5965092999395]",7,7,4.825999494642e-4,TRUE,other,removed early timestamp and paired first movement,6,6,0,0,3,1,1,2,3,1,1,1,6,TRUE,OK,
CA04TU11_B_HB.csv,data/s_files/psychopy/CA04TU11_B_HB.csv,CA04TU11,B,HB,01,Klicks_Block_B_01.clicked_name,Klicks_Block_B_01.time,B,TRUE,"['Head_Block_B_01', 'Head_Block_B_01', 'Head_Block_B_01', 'Arms_Block_B_01', 'Other_Block_B_01', 'Other_Block_B_01', 'Legs_Block_B_01']","[0.0005649999948218465, 19.310057100025006, 42.35190989996772, 62.5630145999603, 95.61722799995914, 144.9343468999723, 169.47673530003522]",7,7,5.6499999482184e-4,TRUE,head,removed early timestamp and paired first movement,6,6,0,0,1,3,1,2,1,2,1,2,6,TRUE,OK,
CA04TU11_B_HB.csv,data/s_files/psychopy/CA04TU11_B_HB.csv,CA04TU11,B,HB,02,Klicks_Block_B_02.clicked_name,Klicks_Block_B_02.time,B,TRUE,"['Legs_Block_B_02', 'Other_Block_B_02', 'Other_Block_B_02', 'Other_Block_B_02', 'Other_Block_B_02', 'Legs_Block_B_02']","[0.0005881000543013215, 65.9929430000484, 101.44763240008615, 125.38972550001927, 149.7312902000267, 188.984540100093]",6,6,5.8810005430132e-4,TRUE,leg,removed early timestamp and paired first movement,5,5,0,0,0,0,2,4,0,0,1,4,5,TRUE,OK,
CA04TU11_B_HB.csv,data/s_files/psychopy/CA04TU11_B_HB.csv,CA04TU11,B,HB,03,Klicks_Block_B_03.clicked_name,Klicks_Block_B_03.time,B,TRUE,"['Legs_Block_B_03', 'Other_Block_B_03', 'Arms_Block_B_03', 'Other_Block_B_03', 'Other_Block_B_03', 'Arms_Block_B_03', 'Other_Block_B_03', 'Legs_Block_B_03']","[0.0004947999259456992, 18.292712399968877, 47.850245899986476, 83.37047259998508, 112.01080199994612, 126.64061030000448, 155.1810423999559, 196.39882649993524]",8,8,4.9479992594569e-4,TRUE,leg,removed early timestamp and paired first movement,7,7,0,0,2,0,2,4,2,0,1,4,7,TRUE,OK,
CA04TU11_B_HB.csv,data/s_files/psychopy/CA04TU11_B_HB.csv,CA04TU11,B,HB,04,Klicks_Block_B_04.clicked_name,Klicks_Block_B_04.time,B,TRUE,"['Other_Block_B_04', 'Other_Block_B_04', 'Arms_Block_B_04', 'Other_Block_B_04', 'Other_Block_B_04', 'Other_Block_B_04']","[0.00045950000640004873, 52.64905889995862, 94.71863389993086, 120.99229620001279, 145.81715819996316, 185.02067400002852]",6,6,4.5950000640004e-4,TRUE,other,removed early timestamp and paired first movement,5,5,0,0,1,0,0,5,1,0,0,4,5,TRUE,OK,
CA11UR11_A_HB.csv,data/s_files/psychopy/CA11UR11_A_HB.csv,CA11UR11,A,HB,01,Klicks_Block_A_01.clicked_name,Klicks_Block_A_01.time,A,TRUE,['Arms_Block_A_01'],[0.0006260001100599766],1,1,6.2600011005997e-4,TRUE,arm,removed early timestamp and paired first movement,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE,OK,
CA11UR11_A_HB.csv,data/s_files/psychopy/CA11UR11_A_HB.csv,CA11UR11,A,HB,02,Klicks_Block_A_02.clicked_name,Klicks_Block_A_02.time,A,TRUE,['Arms_Block_A_02'],[0.0005402998067438602],1,1,5.4029980674386e-4,TRUE,arm,removed early timestamp and paired first movement,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE,OK,
CA11UR11_A_HB.csv,data/s_files/psychopy/CA11UR11_A_HB.csv,CA11UR11,A,HB,03,Klicks_Block_A_03.clicked_name,Klicks_Block_A_03.time,A,TRUE,['Arms_Block_A_03'],[0.0005125999450683594],1,1,5.1259994506835e-4,TRUE,arm,removed early timestamp and paired first movement,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE,OK,
CA11UR11_A_HB.csv,data/s_files/psychopy/CA11UR11_A_HB.csv,CA11UR11,A,HB,04,Klicks_Block_A_04.clicked_name,Klicks_Block_A_04.time,A,TRUE,['Arms_Block_A_04'],[0.0005296000745147467],1,1,5.2960007451474e-4,TRUE,arm,removed early timestamp and paired first movement,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE,OK,
CA11UR11_B_LB.csv,data/s_files/psychopy/CA11UR11_B_LB.csv,CA11UR11,B,LB,01,Klicks_Block_B_01.clicked_name,Klicks_Block_B_01.time,B,TRUE,['Head_Block_B_01'],[0.0006246000993996859],1,1,6.2460009939968e-4,TRUE,head,removed early timestamp and paired first movement,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,OK,
CA11UR11_B_LB.csv,data/s_files/psychopy/CA11UR11_B_LB.csv,CA11UR11,B,LB,02,Klicks_Block_B_02.clicked_name,Klicks_Block_B_02.time,B,TRUE,['Arms_Block_B_02'],[0.0005414001643657684],1,1,5.4140016436576e-4,TRUE,arm,removed early timestamp and paired first movement,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE,OK,
CA11UR11_B_LB.csv,data/s_files/psychopy/CA11UR11_B_LB.csv,CA11UR11,B,LB,03,Klicks_Block_B_03.clicked_name,Klicks_Block_B_03.time,B,TRUE,['Arms_Block_B_03'],[0.0004980000667273998],1,1,4.9800006672739e-4,TRUE,arm,removed early timestamp and paired first movement,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE,OK,
CA11UR11_B_LB.csv,data/s_files/psychopy/CA11UR11_B_LB.csv,CA11UR11,B,LB,04,Klicks_Block_B_04.clicked_name,Klicks_Block_B_04.time,B,TRUE,['Arms_Block_B_04'],[0.0005522998981177807],1,1,5.5229989811778e-4,TRUE,arm,removed early timestamp and paired first movement,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE,OK,
CH08TU30_A_HB.csv,data/s_files/psychopy/CH08TU30_A_HB.csv,CH08TU30,A,HB,01,Klicks_Block_A_01.clicked_name,Klicks_Block_A_01.time,A,TRUE,"['Head_Block_A_01', 'Head_Block_A_01']","[0.0006258999928832054, 33.572970700013684]",2,2,6.258999928832e-4,TRUE,head,removed early timestamp and paired first movement,1,1,0,0,0,2,0,0,0,1,0,0,1,TRUE,OK,
CH08TU30_A_HB.csv,data/s_files/psychopy/CH08TU30_A_HB.csv,CH08TU30,A,HB,02,Klicks_Block_A_02.clicked_name,Klicks_Block_A_02.time,A,TRUE,"['Head_Block_A_02', 'Head_Block_A_02', 'Arms_Block_A_02']","[0.0005124000017531216, 23.193313900002977, 126.44057390000671]",3,3,5.1240000175312e-4,TRUE,head,removed early timestamp and paired first movement,2,2,0,0,1,2,0,0,1,1,0,0,2,TRUE,OK,
CH08TU30_A_HB.csv,data/s_files/psychopy/CH08TU30_A_HB.csv,CH08TU30,A,HB,03,Klicks_Block_A_03.clicked_name,Klicks_Block_A_03.time,A,TRUE,"['Arms_Block_A_03', 'Arms_Block_A_03', 'Other_Block_A_03', 'Head_Block_A_03', 'Head_Block_A_03', 'Head_Block_A_03', 'Head_Block_A_03']","[0.0005603000172413886, 6.965278999996372, 110.66259880000143, 113.14438660000451, 113.76082290001796, 183.0047504999966, 185.2703457000025]",7,7,5.6030001724138e-4,TRUE,arm,removed early timestamp and paired first movement,6,6,0,0,2,4,0,1,1,4,0,1,6,TRUE,OK,
CH08TU30_A_HB.csv,data/s_files/psychopy/CH08TU30_A_HB.csv,CH08TU30,A,HB,04,Klicks_Block_A_04.clicked_name,Klicks_Block_A_04.time,A,TRUE,"['Head_Block_A_04', 'Legs_Block_A_04', 'Head_Block_A_04', 'Head_Block_A_04', 'Other_Block_A_04', 'Other_Block_A_04', 'Arms_Block_A_04', 'Head_Block_A_04', 'Head_Block_A_04', 'Legs_Block_A_04']","[0.0004928999987896532, 11.528720899979817, 20.00963759998558, 159.6954868999892, 164.3769781999872, 169.7087857000006, 179.47219679999398, 180.43841909998446, 182.18770680000307, 186.12048539999523]",10,10,4.9289999878965e-4,TRUE,head,removed early timestamp and paired first movement,9,9,0,0,1,5,2,2,1,4,2,2,9,TRUE,OK,
CH08TU30_B_LB.csv,data/s_files/psychopy/CH08TU30_B_LB.csv,CH08TU30,B,LB,01,Klicks_Block_B_01.clicked_name,Klicks_Block_B_01.time,B,TRUE,"['Arms_Block_B_01', 'Legs_Block_B_01', 'Arms_Block_B_01']","[0.0007260999991558492, 23.70824310000171, 34.62156440000399]",3,3,7.2609999915584e-4,TRUE,arm,removed early timestamp and paired first movement,2,2,0,0,2,0,1,0,1,0,1,0,2,TRUE,OK,
CH08TU30_B_LB.csv,data/s_files/psychopy/CH08TU30_B_LB.csv,CH08TU30,B,LB,02,Klicks_Block_B_02.clicked_name,Klicks_Block_B_02.time,B,TRUE,"['Arms_Block_B_02', 'Arms_Block_B_02']","[0.00047369999811053276, 148.01614810002502]",2,2,4.7369999811053e-4,TRUE,arm,removed early timestamp and paired first movement,1,1,0,0,2,0,0,0,1,0,0,0,1,TRUE,OK,
CH08TU30_B_LB.csv,data/s_files/psychopy/CH08TU30_B_LB.csv,CH08TU30,B,LB,03,Klicks_Block_B_03.clicked_name,Klicks_Block_B_03.time,B,TRUE,"['Arms_Block_B_03', 'Legs_Block_B_03', 'Head_Block_B_03', 'Other_Block_B_03', 'Other_Block_B_03', 'Other_Block_B_03', 'Legs_Block_B_03']","[0.001127199997426942, 141.50057139998535, 192.10282289999304, 193.31669800000964, 197.76462800000445, 198.89777509999112, 206.09491129999515]",7,7,0.00112719999742694,TRUE,arm,removed early timestamp and paired first movement,6,6,0,0,1,1,2,3,0,1,2,3,6,TRUE,OK,
CH08TU30_B_LB.csv,data/s_files/psychopy/CH08TU30_B_LB.csv,CH08TU30,B,LB,04,Klicks_Block_B_04.clicked_name,Klicks_Block_B_04.time,B,TRUE,"['Legs_Block_B_04', 'Head_Block_B_04', 'Legs_Block_B_04', 'Arms_Block_B_04', 'Head_Block_B_04', 'Head_Block_B_04', 'Legs_Block_B_04', 'Head_Block_B_04', 'Head_Block_B_04', 'Legs_Block_B_04', 'Arms_Block_B_04']","[0.001030800020089373, 73.1567165000015, 94.48348880000412, 98.38144580001244, 101.49863810001989, 107.94502250000369, 120.07431140000699, 127.95647610002197, 147.13225950000924, 168.32454180001514, 200.7305151000037]",11,11,0.00103080002008937,TRUE,leg,removed early timestamp and paired first movement,10,10,0,0,2,5,4,0,2,5,3,0,10,TRUE,OK,
CH10AL22_A_LB.csv,data/s_files/psychopy/CH10AL22_A_LB.csv,CH10AL22,A,LB,01,Klicks_Block_A_01.clicked_name,Klicks_Block_A_01.time,A,TRUE,"['Head_Block_A_01', 'Arms_Block_A_01', 'Other_Block_A_01', 'Arms_Block_A_01', 'Other_Block_A_01', 'Head_Block_A_01', 'Head_Block_A_01', 'Other_Block_A_01', 'Head_Block_A_01', 'Arms_Block_A_01', 'Legs_Block_A_01', 'Other_Block_A_01']","[0.0054846000275574625, 22.58311030000914, 30.516180199978407, 32.32779990002746, 89.5142121000099, 95.27087180002127, 100.24864140001591, 133.7879495000234, 160.11372020002455, 172.3128136000014, 197.0037747999886, 207.14787179999985]",12,12,0.00548460002755746,TRUE,head,removed early timestamp and paired first movement,11,11,0,0,3,4,1,4,3,3,1,4,11,TRUE,OK,
CH10AL22_A_LB.csv,data/s_files/psychopy/CH10AL22_A_LB.csv,CH10AL22,A,LB,02,Klicks_Block_A_02.clicked_name,Klicks_Block_A_02.time,A,TRUE,"['Arms_Block_A_02', 'Arms_Block_A_02', 'Arms_Block_A_02', 'Arms_Block_A_02', 'Arms_Block_A_02']","[0.002431000000797212, 11.46961009997176, 49.17898640001658, 142.12005329999374, 177.6660428000032]",5,5,0.00243100000079721,TRUE,arm,removed early timestamp and paired first movement,4,4,0,0,5,0,0,0,4,0,0,0,4,TRUE,OK,
CH10AL22_A_LB.csv,data/s_files/psychopy/CH10AL22_A_LB.csv,CH10AL22,A,LB,03,Klicks_Block_A_03.clicked_name,Klicks_Block_A_03.time,A,TRUE,"['Arms_Block_A_03', 'Arms_Block_A_03', 'Legs_Block_A_03']","[0.001336699991952628, 15.080586399999447, 104.74000829999568]",3,3,0.00133669999195262,TRUE,arm,removed early timestamp and paired first movement,2,2,0,0,2,0,1,0,1,0,1,0,2,TRUE,OK,
CH10AL22_A_LB.csv,data/s_files/psychopy/CH10AL22_A_LB.csv,CH10AL22,A,LB,04,Klicks_Block_A_04.clicked_name,Klicks_Block_A_04.time,A,TRUE,"['Legs_Block_A_04', 'Legs_Block_A_04', 'Arms_Block_A_04']","[0.001351499988231808, 73.6559306999552, 82.82750710000983]",3,3,0.0013514999882318,TRUE,leg,removed early timestamp and paired first movement,2,2,0,0,1,0,2,0,1,0,1,0,2,TRUE,OK,
CH10AL22_B_HB.csv,data/s_files/psychopy/CH10AL22_B_HB.csv,CH10AL22,B,HB,01,Klicks_Block_B_01.clicked_name,Klicks_Block_B_01.time,B,TRUE,"['Arms_Block_B_01', 'Arms_Block_B_01', 'Head_Block_B_01', 'Arms_Block_B_01', 'Arms_Block_B_01']","[0.0038417999749071896, 28.084885499964003, 28.713618199981283, 29.55126440001186, 95.1355611999752, 173.22534689999884, 200.1728543000063]",5,7,0.00384179997490718,TRUE,NA,removed early timestamp; retained all movement names,5,6,1,0,4,1,0,0,4,1,0,0,5,TRUE,WARNING,1 timestamp(s) cannot be matched to clicked_name
CH10AL22_B_HB.csv,data/s_files/psychopy/CH10AL22_B_HB.csv,CH10AL22,B,HB,02,Klicks_Block_B_02.clicked_name,Klicks_Block_B_02.time,B,TRUE,"['Arms_Block_B_02', 'Head_Block_B_02', 'Arms_Block_B_02', 'Legs_Block_B_02', 'Other_Block_B_02', 'Arms_Block_B_02', 'Head_Block_B_02', 'Other_Block_B_02', 'Legs_Block_B_02']","[0.002183099975809455, 22.841825099952985, 79.29939489997923, 80.5631066999631, 83.42013719998067, 105.913418799988, 110.45992939994903, 136.93377189995954, 177.9498251999612]",9,9,0.00218309997580945,TRUE,arm,removed early timestamp and paired first movement,8,8,0,0,3,2,2,2,2,2,2,2,8,TRUE,OK,
CH10AL22_B_HB.csv,data/s_files/psychopy/CH10AL22_B_HB.csv,CH10AL22,B,HB,03,Klicks_Block_B_03.clicked_name,Klicks_Block_B_03.time,B,TRUE,"['Legs_Block_B_03', 'Arms_Block_B_03', 'Other_Block_B_03', 'Head_Block_B_03', 'Arms_Block_B_03', 'Arms_Block_B_03', 'Legs_Block_B_03', 'Arms_Block_B_03', 'Arms_Block_B_03', 'Other_Block_B_03', 'Arms_Block_B_03']","[0.00425820000236854, 11.086775699979626, 26.007573699986096, 27.0103461999679, 28.19198730000062, 70.62949779996416, 77.19993699999759, 82.69184869999299, 125.51188959996216, 127.22760759998346, 178.17536069999915]",11,11,0.00425820000236854,TRUE,leg,removed early timestamp and paired first movement,10,10,0,0,6,1,2,2,6,1,1,2,10,TRUE,OK,
CH10AL22_B_HB.csv,data/s_files/psychopy/CH10AL22_B_HB.csv,CH10AL22,B,HB,04,Klicks_Block_B_04.clicked_name,Klicks_Block_B_04.time,B,TRUE,"['Arms_Block_B_04', 'Head_Block_B_04', 'Arms_Block_B_04', 'Head_Block_B_04', 'Legs_Block_B_04', 'Legs_Block_B_04', 'Other_Block_B_04', 'Legs_Block_B_04', 'Arms_Block_B_04', 'Arms_Block_B_04', 'Arms_Block_B_04', 'Arms_Block_B_04', 'Legs_Block_B_04', 'Head_Block_B_04', 'Head_Block_B_04', 'Legs_Block_B_04']","[0.0034726999583654106, 6.623735399974976, 27.200343499949668, 28.496340599958785, 53.30247639998561, 53.705803099961486, 65.81839349999791, 98.15190189995337, 117.73096129996702, 126.7606770999846, 148.3786867999588, 175.13060059997952, 198.14215969998622, 201.5088561999728, 203.72312589996727, 206.90474589995574]",16,16,0.00347269995836541,TRUE,arm,removed early timestamp and paired first movement,15,15,0,0,6,4,5,1,5,4,5,1,15,TRUE,OK,
CH10AN25_A_HB.csv,data/s_files/psychopy/CH10AN25_A_HB.csv,CH10AN25,A,HB,01,Klicks_Block_A_01.clicked_name,Klicks_Block_A_01.time,A,TRUE,"['Other_Block_A_01', 'Legs_Block_A_01', 'Other_Block_A_01']","[0.0007219999097287655, 164.19434220017865, 171.29179059993476, 193.15120760025457]",3,4,7.2199990972876e-4,TRUE,NA,removed early timestamp; retained all movement names,3,3,0,0,0,0,1,2,0,0,1,2,3,TRUE,OK,
CH10AN25_A_HB.csv,data/s_files/psychopy/CH10AN25_A_HB.csv,CH10AN25,A,HB,02,Klicks_Block_A_02.clicked_name,Klicks_Block_A_02.time,A,TRUE,"['Other_Block_A_02', 'Other_Block_A_02', 'Arms_Block_A_02', 'Legs_Block_A_02']","[0.0005451999604701996, 40.052957399748266, 131.22202220000327, 194.18387919990346]",4,4,5.4519996047019e-4,TRUE,other,removed early timestamp and paired first movement,3,3,0,0,1,0,1,2,1,0,1,1,3,TRUE,OK,
CH10AN25_A_HB.csv,data/s_files/psychopy/CH10AN25_A_HB.csv,CH10AN25,A,HB,03,Klicks_Block_A_03.clicked_name,Klicks_Block_A_03.time,A,TRUE,"['Arms_Block_A_03', 'Other_Block_A_03', 'Other_Block_A_03', 'Arms_Block_A_03']","[0.0005117999389767647, 28.607858600094914, 36.704032300040126, 83.80493440013379, 119.90914859995246]",4,5,5.1179993897676e-4,TRUE,NA,removed early timestamp; retained all movement names,4,4,0,0,2,0,0,2,2,0,0,2,4,TRUE,OK,
CH10AN25_A_HB.csv,data/s_files/psychopy/CH10AN25_A_HB.csv,CH10AN25,A,HB,04,Klicks_Block_A_04.clicked_name,Klicks_Block_A_04.time,A,TRUE,"['Legs_Block_A_04', 'Head_Block_A_04', 'Other_Block_A_04']","[0.00048609962686896324, 77.70633749989793, 113.02750259963796, 201.3644619998522]",3,4,4.8609962686896e-4,TRUE,NA,removed early timestamp; retained all movement names,3,3,0,0,0,1,1,1,0,1,1,1,3,TRUE,OK,
CH10AN25_B_LB.csv,data/s_files/psychopy/CH10AN25_B_LB.csv,CH10AN25,B,LB,01,Klicks_Block_B_01.clicked_name,Klicks_Block_B_01.time,B,TRUE,"['Head_Block_B_01', 'Other_Block_B_01', 'Arms_Block_B_01']","[0.0008469996973872185, 122.97609989997, 177.35789990006015]",3,3,8.4699969738721e-4,TRUE,head,removed early timestamp and paired first movement,2,2,0,0,1,1,0,1,1,0,0,1,2,TRUE,OK,
CH10AN25_B_LB.csv,data/s_files/psychopy/CH10AN25_B_LB.csv,CH10AN25,B,LB,02,Klicks_Block_B_02.clicked_name,Klicks_Block_B_02.time,B,TRUE,"['Arms_Block_B_02', 'Legs_Block_B_02', 'Other_Block_B_02', 'Legs_Block_B_02']","[0.0005143997259438038, 4.6316426997072995, 35.88805409986526, 101.5831534001045]",4,4,5.143997259438e-4,TRUE,arm,removed early timestamp and paired first movement,3,3,0,0,1,0,2,1,0,0,2,1,3,TRUE,OK,
CH10AN25_B_LB.csv,data/s_files/psychopy/CH10AN25_B_LB.csv,CH10AN25,B,LB,03,Klicks_Block_B_03.clicked_name,Klicks_Block_B_03.time,B,TRUE,"['Legs_Block_B_03', 'Legs_Block_B_03', 'Other_Block_B_03']","[0.000488900113850832, 1.7323475000448525, 23.37499919999391, 101.36497850017622]",3,4,4.8890011385083e-4,TRUE,NA,removed early timestamp; retained all movement names,3,3,0,0,0,0,2,1,0,0,2,1,3,TRUE,OK,
CH10AN25_B_LB.csv,data/s_files/psychopy/CH10AN25_B_LB.csv,CH10AN25,B,LB,04,Klicks_Block_B_04.clicked_name,Klicks_Block_B_04.time,B,TRUE,"['Other_Block_B_04', 'Other_Block_B_04', 'Arms_Block_B_04']","[0.0005947998724877834, 59.81392990006134, 102.50027040019631, 200.5651024999097]",3,4,5.9479987248778e-4,TRUE,NA,removed early timestamp; retained all movement names,3,3,0,0,1,0,0,2,1,0,0,2,3,TRUE,OK,
CH11RE22_A_HB.csv,data/s_files/psychopy/CH11RE22_A_HB.csv,CH11RE22,A,HB,01,Klicks_Block_A_01.clicked_name,Klicks_Block_A_01.time,A,TRUE,"['Head_Block_A_01', 'Arms_Block_A_01']","[0.00056419987231493, 34.104913800023496]",2,2,5.6419987231493e-4,TRUE,head,removed early timestamp and paired first movement,1,1,0,0,1,1,0,0,1,0,0,0,1,TRUE,OK,
CH11RE22_A_HB.csv,data/s_files/psychopy/CH11RE22_A_HB.csv,CH11RE22,A,HB,02,Klicks_Block_A_02.clicked_name,Klicks_Block_A_02.time,A,TRUE,"['Arms_Block_A_02', 'Arms_Block_A_02', 'Arms_Block_A_02', 'Arms_Block_A_02', 'Arms_Block_A_02']","[0.0004867999814450741, 2.266174199990928, 41.96979589993134, 185.02081050002016, 199.10018719988875]",5,5,4.8679998144507e-4,TRUE,arm,removed early timestamp and paired first movement,4,4,0,0,5,0,0,0,4,0,0,0,4,TRUE,OK,
CH11RE22_A_HB.csv,data/s_files/psychopy/CH11RE22_A_HB.csv,CH11RE22,A,HB,03,Klicks_Block_A_03.clicked_name,Klicks_Block_A_03.time,A,TRUE,"['Arms_Block_A_03', 'Arms_Block_A_03', 'Arms_Block_A_03', 'Arms_Block_A_03']","[0.0004942999221384525, 65.2790934999939, 93.17045550001785, 109.2804481999483]",4,4,4.9429992213845e-4,TRUE,arm,removed early timestamp and paired first movement,3,3,0,0,4,0,0,0,3,0,0,0,3,TRUE,OK,
CH11RE22_A_HB.csv,data/s_files/psychopy/CH11RE22_A_HB.csv,CH11RE22,A,HB,04,Klicks_Block_A_04.clicked_name,Klicks_Block_A_04.time,A,TRUE,"['Arms_Block_A_04', 'Other_Block_A_04', 'Arms_Block_A_04', 'Arms_Block_A_04', 'Other_Block_A_04']","[0.000512199942022562, 9.130634299945086, 29.240116499830037, 80.63890199991874, 83.40055409981869]",5,5,5.1219994202256e-4,TRUE,arm,removed early timestamp and paired first movement,4,4,0,0,3,0,0,2,2,0,0,2,4,TRUE,OK,
CH11RE22_B_LB.csv,data/s_files/psychopy/CH11RE22_B_LB.csv,CH11RE22,B,LB,01,Klicks_Block_B_01.clicked_name,Klicks_Block_B_01.time,B,TRUE,"['Other_Block_B_01', 'Arms_Block_B_01', 'Arms_Block_B_01', 'Arms_Block_B_01', 'Arms_Block_B_01']","[0.0005548999179154634, 21.02563469996676, 32.12243289989419, 64.36257199989632, 113.81142150005326]",5,5,5.5489991791546e-4,TRUE,other,removed early timestamp and paired first movement,4,4,0,0,4,0,0,1,4,0,0,0,4,TRUE,OK,
CH11RE22_B_LB.csv,data/s_files/psychopy/CH11RE22_B_LB.csv,CH11RE22,B,LB,02,Klicks_Block_B_02.clicked_name,Klicks_Block_B_02.time,B,TRUE,"['Arms_Block_B_02', 'Other_Block_B_02', 'Arms_Block_B_02']","[0.0005980001296848059, 143.78360890015028, 151.39794400008395]",3,3,5.980001296848e-4,TRUE,arm,removed early timestamp and paired first movement,2,2,0,0,2,0,0,1,1,0,0,1,2,TRUE,OK,
CH11RE22_B_LB.csv,data/s_files/psychopy/CH11RE22_B_LB.csv,CH11RE22,B,LB,03,Klicks_Block_B_03.clicked_name,Klicks_Block_B_03.time,B,TRUE,"['Arms_Block_B_03', 'Arms_Block_B_03']","[0.0005763999652117491, 87.55233430000953]",2,2,5.7639996521174e-4,TRUE,arm,removed early timestamp and paired first movement,1,1,0,0,2,0,0,0,1,0,0,0,1,TRUE,OK,
CH11RE22_B_LB.csv,data/s_files/psychopy/CH11RE22_B_LB.csv,CH11RE22,B,LB,04,Klicks_Block_B_04.clicked_name,Klicks_Block_B_04.time,B,TRUE,"['Other_Block_B_04', 'Arms_Block_B_04', 'Other_Block_B_04']","[0.0016418001614511013, 70.39061880018562, 206.3440041001886]",3,3,0.0016418001614511,TRUE,other,removed early timestamp and paired first movement,2,2,0,0,1,0,0,2,1,0,0,1,2,TRUE,OK,
CH18EU28_A_HB.csv,data/s_files/psychopy/CH18EU28_A_HB.csv,CH18EU28,A,HB,01,Klicks_Block_A_01.clicked_name,Klicks_Block_A_01.time,A,TRUE,"['Head_Block_A_01', 'Arms_Block_A_01']","[0.0005574000533670187, 63.49610600003507]",2,2,5.5740005336701e-4,TRUE,head,removed early timestamp and paired first movement,1,1,0,0,1,1,0,0,1,0,0,0,1,TRUE,OK,
